bell_id,strike_num,file,f_hum,f_prime,f_tierce,f_quint,f_nominal,tierce_type,tierce_cents,t60,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness
gruner_markt,gruner_markt_strike135.flac,gruner_markt_strike135.flac,152.34375,304.6875,398.4375,427.734375,644.53125,major,464.4277477310967,,1168.8066361009814,1751.7377456628487,1778.7540584415585,5.665677963406779e-05
gruner_markt,gruner_markt_strike136.flac,gruner_markt_strike136.flac,,134.765625,169.921875,210.9375,298.828125,major,401.30284688467117,,1132.6410637157826,1671.5317836952756,1741.7410714285713,5.734144724556245e-05
gruner_markt,gruner_markt_strike137.flac,gruner_markt_strike137.flac,275.390625,597.65625,656.25,990.234375,1330.078125,minor,161.91549610333038,16.069548328856072,998.9491421559644,1428.1592815282536,1601.5422077922078,2.0882929675281048e-05
gruner_markt,gruner_markt_strike138.flac,gruner_markt_strike138.flac,,87.890625,,128.90625,175.78125,,,30.0,908.9888320906207,1278.462861291934,1502.1306818181818,1.1646760867733974e-05
gruner_markt,gruner_markt_strike139.flac,gruner_markt_strike139.flac,,193.359375,228.515625,275.390625,392.578125,minor,289.209719404554,,887.2409322598351,1264.3548795005,1469.6834415584415,1.1575088137760758e-05
gruner_markt,gruner_markt_strike140.flac,gruner_markt_strike140.flac,,58.59375,76.171875,,123.046875,major,454.2139479044758,,941.7264573441059,1348.3239087701377,1541.030844155844,3.362693314556964e-05
gruner_markt,gruner_markt_strike141.flac,gruner_markt_strike141.flac,82.03125,181.640625,228.515625,275.390625,386.71875,major,397.4470901704477,30.0,929.0126103678372,1363.947965941743,1514.1842532467533,2.390806366747711e-05
gruner_markt,gruner_markt_strike142.flac,gruner_markt_strike142.flac,111.328125,228.515625,275.390625,,468.75,minor,323.02395937846677,0.26294046309649816,935.8801271395358,1361.045995411958,1542.0657467532467,1.6283633158309385e-05
gruner_markt,gruner_markt_strike143.flac,gruner_markt_strike143.flac,87.890625,181.640625,,275.390625,392.578125,,,0.14083271971115602,965.9211929954722,1421.1741984005876,1606.5999034749034,6.702388054691255e-05
gruner_markt,gruner_markt_strike144.flac,gruner_markt_strike144.flac,181.640625,392.578125,468.75,656.25,861.328125,minor,307.00668531550775,0.14083271971115602,978.10085965899,1450.9192024843717,1625.8311170212767,7.378345617325976e-05
